Дыхание Истока,P_вых,eta_mag,inflow_ratio,pressure_per_power,core_stability
-0.7148263295675767,-0.19803894191386714,0.38560612686742907,-0.26513171858914286,-0.442505016553805,-0.31937289982586614
-0.028465001246550246,-1.0798310227015877,-1.4303245782964236,2.4612627143824297,3.4752871353090726,0.9097644317128895
0.040171131585552404,0.7128872384593514,-0.4295954164220705,-0.4600125065754041,-0.5053282162994158,-0.3878612885335402
0.4519879285781683,-0.9558492433544156,-1.9997721671776822,2.9055412386670434,2.373062058937973,0.08582698702573263
-0.7834624623996794,1.204282384801407,-0.8340939320520955,-0.49306022504969166,-0.5282006067080485,-0.40381488607801563
-0.3030095325749608,-0.17003783509002798,0.29784649701346144,-0.2657545916227819,-0.43911277823249023,-0.31863494960234745
-0.5775540639033714,0.23023232199294455,-0.09839295003687255,-0.34082531403764776,-0.47936524817944726,-0.36448334215851075
0.10880726441765505,-1.0605701457533978,-1.0580578417673463,1.9538336075549385,1.6489938484314464,0.58729381606285
-1.401187657888603,-0.891592368157513,1.2174610425741297,0.15378861910951128,-0.19889866120331468,-0.027322483180144717
1.0010769912349895,2.118121975133175,-1.4389202469563023,-0.6197187788762152,-0.5527639162047765,-0.41520843261812856
1.0010769912349895,-0.9762431130642637,0.3595722400213025,0.7169441602938142,0.19755536663350146,0.23198812606033703
-1.6757321892170138,-0.8885171020901549,1.161962438804142,0.1538565392787178,-0.19781993274128945,-0.029034548546816974
-0.9207347280638847,-0.21001629396568272,0.4234438677553871,-0.26573148694325643,-0.44401608133544646,-0.3197409610131117
-0.2343733997428582,0.7132109506769678,-0.44254863534711125,-0.4606968004645398,-0.5053284960123016,-0.38804804533720977
-1.1952792593922952,-1.0583041602300816,-1.1124401812904197,1.8371352150493994,1.6028269990932147,0.6153664694992064
-1.263915392224398,-0.8724933473181316,1.0376044562825026,0.15406261059188764,-0.19204824761431685,-0.026378900808969333
1.3442576553955028,-1.0419566932404412,-1.3170425898239482,2.308588865339879,2.1736377733649297,0.5660889245480766
1.069713124067092,-0.9589245094217737,-0.4916626260781985,1.7646308635580208,0.44138732011061427,0.10708189172591209
-0.9893708608959874,-0.9490512867844663,-2.0184268163237418,2.8475479815930314,2.207701468713093,0.08382009415514916
0.040171131585552404,2.077334235713479,-1.450612060857268,-0.6182774072869203,-0.5540672567311786,-0.415478010736616
0.4519879285781683,0.6937882176199694,-0.37321541439402706,-0.46075206384446576,-0.5065824999708368,-0.38757724665983107
-0.028465001246550246,1.2638454328428685,-0.8754756001075212,-0.492158452802943,-0.5252829103361448,-0.4034690045542848
0.9324408584028868,0.7154769362002842,-0.3900251830659178,-0.4612413268434611,-0.505268910316179,-0.3872554699474454
-1.401187657888603,-0.8666665274010319,0.9695961845909804,0.15448798681868298,-0.18991949712523415,-0.027214428176238478
1.6874383195560159,-0.8862511165668385,1.4957654445201205,0.15499162050262355,-0.19650974998633278,-0.007857919219791322
-0.028465001246550246,-1.0390432832818914,1.5926249823018992,-0.21641470244138772,0.19950242839364113,0.49025167463494385
1.1383492568991949,-1.0290082045357756,-1.6454616049720459,2.656566175107642,2.833091385839176,0.4627164501255791
-0.852098595231782,-1.1181909204891594,-0.10779801431154477,0.7302220340047733,1.739285953963847,1.5230654677772049
0.1774433972497577,0.6855335560707454,-0.36983024809071213,-0.46128408463803316,-0.5071148698093424,-0.3877623992875006
0.7265324599065789,-0.2028946251781166,0.5094732752805611,-0.26530780590362235,-0.44303783246536216,-0.3168457195385414
0.040171131585552404,-0.6068874727636802,1.037604456282502,-0.09108569960571919,-0.3803009235272418,-0.22201730211744655
-1.3325515250565005,-0.604783343349172,0.8996280203435073,-0.09116525491262656,-0.3799791956090768,-0.22640623263483217
0.040171131585552404,-0.6008987967377725,0.9863982281853564,-0.09093109527131855,-0.37916368104586157,-0.22201120685153752
1.2756215225634,-0.9307615464891262,-0.4016781701133637,1.4124564192286326,0.27768062515197545,0.1006204128738093
0.7265324599065789,0.6821345777857706,-0.3355450946112687,-0.46022419315428087,-0.5073010007705938,-0.3873880535542232
-0.6461901967354741,-0.5983090989968394,0.9118088092230406,-0.09089058363684063,-0.37870685942298266,-0.2242040416415202
0.7951685927386816,-0.5929678474061649,0.9990864970943836,-0.09065476000876066,-0.3776167402419533,-0.21958873244096336
1.2069853897312974,1.3009104817599728,-0.8754756001075212,-0.4927692096868124,-0.5234931219197115,-0.40289556325737536
1.6188021867239133,1.2499258074853528,-0.8021244604036059,-0.4928806963923821,-0.5259827171352424,-0.40271284065001095
-1.5384599235528085,-0.8765397500383393,1.0549452108173925,0.15401802513561674,-0.19351823336034796,-0.02811933604897913
-1.5384599235528085,-0.9354553736445674,-0.7581943822292829,1.7638407392223432,0.4508481103454219,0.08159786002147483
0.38335179574606565,-0.5984709551056476,0.9990864970943836,-0.09048517084117005,-0.37865269013595365,-0.2209111384600126
-0.3030095325749608,-0.9998741049502783,-1.9506993028195783,2.903801859021477,3.43549198281085,0.30852350593558436
1.2756215225634,-1.0511824914425154,-1.410693324612273,2.4416631678180103,2.6935230584594745,0.6491322412788934
1.1383492568991949,-0.582932768660049,0.9612442915762318,-0.09075793150768725,-0.37572830186639256,-0.21848149094761718
-0.7148263295675767,1.2152886002003729,-0.8445704143152828,-0.4925303393415804,-0.5276463382496269,-0.40378354735767263
